uid,object_id,seen,description
0d51a401-ef06-493f-bccd-0d0e91a53c6d,20,yes,It looks like a fire hydrant.
b5cb19ab-9dfc-4140-b417-a24c5a866452,6,no,Washer with wider depth. One fourth cut out with a curved rectangular prism laying horizontally. There is a triangular prism on top of the rectangular prism with a triangular pyramid on top of that.
b5cb19ab-9dfc-4140-b417-a24c5a866452,20,yes,public beach shower knobs
c526f376-e30e-4c32-9baa-3272fb9cf71d,14,yes,It reminds me of a grill. The three rectangles would be iron gate that keeps the food about the fire and the canoe shape on top would be the food.  
b5cb19ab-9dfc-4140-b417-a24c5a866452,3,no,hexagonal prism with three triangular prisms with points touching on the hexagon base. There is another smaller hexagonal prism on top of the connecting triangular prisms
c526f376-e30e-4c32-9baa-3272fb9cf71d,1,yes,It reminds me of a small bag. 
b5cb19ab-9dfc-4140-b417-a24c5a866452,24,yes,pulley system
c526f376-e30e-4c32-9baa-3272fb9cf71d,7,yes,The object reminds me of an inflatable air dancer. 
b5cb19ab-9dfc-4140-b417-a24c5a866452,22,no,two narrow cylinders with its center pinched together. On its four circle bases there are elongated spheres
b5cb19ab-9dfc-4140-b417-a24c5a866452,18,no,two curved triangular prisms connected at a side face. a curved square prism with an indent in the center cut in half perpendicularly to the indent then attached to the triangular sides of the connected triangular prism (on the top and bottom)
c526f376-e30e-4c32-9baa-3272fb9cf71d,13,no,"The base shape would be a 3D triangle. On the sides, there are smaller triangles (same length) that are sticking out. At the peak of the big triangle, there are two cirles. "
c526f376-e30e-4c32-9baa-3272fb9cf71d,25,yes,It reminds me of a hammer. 
c526f376-e30e-4c32-9baa-3272fb9cf71d,5,no,There is a circler base with three circular pyramids stacked on top of each other. It started out with the smaller pyramid and then gets bigger. 
c526f376-e30e-4c32-9baa-3272fb9cf71d,23,no,There is a prism with a triangle cut out in the middle. There are also three rounded rectangles that are sticking out from the three sides of the prism. 
c526f376-e30e-4c32-9baa-3272fb9cf71d,29,no,"The base shape is a donut, but there are two cubes in the sides. There is also a cube with a rectangular pyramid stacked on top of the donut."
c526f376-e30e-4c32-9baa-3272fb9cf71d,3,yes,"This shape also reminds me of a windmill, specifically just the blade part. "
47f32a83-44ce-4312-92c5-eddfadc6d736,27,no,ears
47f32a83-44ce-4312-92c5-eddfadc6d736,16,yes,dumbbell
47f32a83-44ce-4312-92c5-eddfadc6d736,14,yes,comb
47f32a83-44ce-4312-92c5-eddfadc6d736,4,yes,building blocks
47f32a83-44ce-4312-92c5-eddfadc6d736,8,yes,mirror
c526f376-e30e-4c32-9baa-3272fb9cf71d,27,yes,This reminds me of my friend strength test. It has different levels and you need to try to close the handle bars. 
47f32a83-44ce-4312-92c5-eddfadc6d736,22,yes,chromosomes
47f32a83-44ce-4312-92c5-eddfadc6d736,3,yes,tree
47f32a83-44ce-4312-92c5-eddfadc6d736,17,yes,foot
47f32a83-44ce-4312-92c5-eddfadc6d736,28,yes,soap
47f32a83-44ce-4312-92c5-eddfadc6d736,23,yes,safety
47f32a83-44ce-4312-92c5-eddfadc6d736,26,yes,toy
47f32a83-44ce-4312-92c5-eddfadc6d736,20,yes,mushroom
c526f376-e30e-4c32-9baa-3272fb9cf71d,6,no,"It is an incomplete donut shape. before it can complete the circle, there is a pointed rectangle laying flat on its back. On top of the rectangle there is also a 3D triangle (once again laying flat). "
47f32a83-44ce-4312-92c5-eddfadc6d736,13,yes,stove
47f32a83-44ce-4312-92c5-eddfadc6d736,11,yes,decor
47f32a83-44ce-4312-92c5-eddfadc6d736,24,yes,plant
47f32a83-44ce-4312-92c5-eddfadc6d736,30,yes,clover
c526f376-e30e-4c32-9baa-3272fb9cf71d,26,yes,It reminds me of a small portable head massager. 
c526f376-e30e-4c32-9baa-3272fb9cf71d,20,no,"There is this kind of triangle shape in the middle, but a half sphere at the bottom. Additionally, there are these cylinder shapes (with a square point) sticking out around the main shape. "
c526f376-e30e-4c32-9baa-3272fb9cf71d,16,no,"There are two pentagons connected with a smaller pentagon. Additionally, there is his circular lever that is sticking out on the external side of both pentagons."
c526f376-e30e-4c32-9baa-3272fb9cf71d,18,no,There are two triangles laid horizontally. The bottom parts of touching. There are also these round corners that are sticking out vertically from the flat part of the triangle. 
c526f376-e30e-4c32-9baa-3272fb9cf71d,24,yes,It reminds me again of an exercise roller. 
c526f376-e30e-4c32-9baa-3272fb9cf71d,19,yes,It reminds me of a diabolo yo-yo. 
c526f376-e30e-4c32-9baa-3272fb9cf71d,22,no,"It almost looks liked a slightly rounded X. The main shape is an X, but there are these circular ends to each of the ends of the four cylinder. "
421900c0-a7e5-4421-be6d-363e2784029f,18,no,"this object looks like apple slices stuck together (narrower sides touching), standing up vertically. the slices are surrounded horizontally by two rounded triangles that touch at their bases"
421900c0-a7e5-4421-be6d-363e2784029f,13,no,one large rounded triangle with the point shaved down. two half circles on top of the shaved down triangle. two smaller elongated triangles on the sides of the large triangle
421900c0-a7e5-4421-be6d-363e2784029f,7,yes,tree
421900c0-a7e5-4421-be6d-363e2784029f,15,no,looks like hot dogs crossing over each other and meeting at one point in the middle
421900c0-a7e5-4421-be6d-363e2784029f,28,no,a split half circle. two round edged squares in between the half circles
421900c0-a7e5-4421-be6d-363e2784029f,10,no,similar to a bowling pin but not identical. circles coming out of the top and sides
421900c0-a7e5-4421-be6d-363e2784029f,21,yes,butterfly
8a60ea5b-3668-44ff-9cff-aff0d353fd18,17,no,this object has a cylindrical shape and has 3 identical cones.
421900c0-a7e5-4421-be6d-363e2784029f,19,no,the blue parts looks like part of a kendama. ring in the center. cylinder going through the middle
421900c0-a7e5-4421-be6d-363e2784029f,6,no,large O shape that isn't fully complete. rectangular object on portion of O that is incomplete. triangle on top of the rectangle
421900c0-a7e5-4421-be6d-363e2784029f,5,no,3 cones stacked on 1/4 of a ball
421900c0-a7e5-4421-be6d-363e2784029f,8,yes,pentagon
421900c0-a7e5-4421-be6d-363e2784029f,2,no,looks like yoyo without the string with two balls on wither side
8a60ea5b-3668-44ff-9cff-aff0d353fd18,13,no,"this object is composed of different shapes : a trapezoid, 2 rounds and 2 triangles."
8a60ea5b-3668-44ff-9cff-aff0d353fd18,4,no,"this object has 2 cubes, 1 rectangle which is crossed by a cylinder and between the 2 cubes, there is also a cylinder."
8a60ea5b-3668-44ff-9cff-aff0d353fd18,11,yes,It is a star.
8a60ea5b-3668-44ff-9cff-aff0d353fd18,12,no,"this object is composed of 1 round, 1 oval and 2 trapezoids."
421900c0-a7e5-4421-be6d-363e2784029f,17,yes,octagonal prism
421900c0-a7e5-4421-be6d-363e2784029f,23,yes,triangle & rectangles
421900c0-a7e5-4421-be6d-363e2784029f,16,yes,pentagons & a cube
8a60ea5b-3668-44ff-9cff-aff0d353fd18,26,no,this object is composed of several rounds including 6 more flattened than the green round.
421900c0-a7e5-4421-be6d-363e2784029f,30,yes,hearts
421900c0-a7e5-4421-be6d-363e2784029f,14,yes,roof
8a60ea5b-3668-44ff-9cff-aff0d353fd18,19,no,this object is a cylinder crossed by 1 round and 2 triangular shapes.
421900c0-a7e5-4421-be6d-363e2784029f,25,no,looks like hot dogpushed through a deflated ball. going through an object that is more or less rectangular
421900c0-a7e5-4421-be6d-363e2784029f,3,yes,hexagons
421900c0-a7e5-4421-be6d-363e2784029f,26,yes,spheres
8a60ea5b-3668-44ff-9cff-aff0d353fd18,24,no,this object is a cylinder in the middle of which there are 2 oval shapes.
421900c0-a7e5-4421-be6d-363e2784029f,22,yes,an x & spheres
421900c0-a7e5-4421-be6d-363e2784029f,4,yes,cubes and cylinders
421900c0-a7e5-4421-be6d-363e2784029f,20,yes, dreidel 
8a60ea5b-3668-44ff-9cff-aff0d353fd18,5,no,"This object is based on a half round, on which rests 3 trapezoid shapes."
421900c0-a7e5-4421-be6d-363e2784029f,1,yes,half circles and half an O
421900c0-a7e5-4421-be6d-363e2784029f,9,yes,rounded triangles & rectangle
421900c0-a7e5-4421-be6d-363e2784029f,11,yes,star
8a60ea5b-3668-44ff-9cff-aff0d353fd18,23,no,this object is a triangle and on each side of this triangle there are kinds of rectangles with 10 faces.
8a60ea5b-3668-44ff-9cff-aff0d353fd18,1,yes,a rainbow
421900c0-a7e5-4421-be6d-363e2784029f,27,no,hexagon with two extensions that look like horns. on top of a square
421900c0-a7e5-4421-be6d-363e2784029f,29,yes,cube +trapezoidal prism + ring
8a60ea5b-3668-44ff-9cff-aff0d353fd18,27,no,"this object has for base a cube, on which rests a hexagon and on which there are 2 elongated round shapes."
421900c0-a7e5-4421-be6d-363e2784029f,12,no,looks like an egg on top of a ball going through a hexagon with the middle shaved out
421900c0-a7e5-4421-be6d-363e2784029f,24,no,ring w/ two cylindrical extensions
8a60ea5b-3668-44ff-9cff-aff0d353fd18,7,no,This object is based on a flattened round on which rests an oval shape crossed by a cylinder.
8a60ea5b-3668-44ff-9cff-aff0d353fd18,30,yes,it is a heart 
8a60ea5b-3668-44ff-9cff-aff0d353fd18,25,yes,it is a hammer.
8a60ea5b-3668-44ff-9cff-aff0d353fd18,18,no,this object has 2 triangular shapes and also in the center but with a more rounded shape.
8a60ea5b-3668-44ff-9cff-aff0d353fd18,10,yes,it is a rocket.
8a60ea5b-3668-44ff-9cff-aff0d353fd18,16,no,"this object is composed of 2 pentagons, crossed by a cylinder and on the extremes there are 2 rounded shapes."
8a60ea5b-3668-44ff-9cff-aff0d353fd18,21,no,this object is a haxagone and on each side there is a rectangle.
8a60ea5b-3668-44ff-9cff-aff0d353fd18,22,no,this object has the shape of 2 cherries placed one on the other. It has a round shape
8a60ea5b-3668-44ff-9cff-aff0d353fd18,15,no,this object has a star shape and is composed of 4 cylinders.
8a60ea5b-3668-44ff-9cff-aff0d353fd18,2,no,"this object is composed of 2 circles, 2 flattened circles and a small cylinder between them."
8a60ea5b-3668-44ff-9cff-aff0d353fd18,20,no,"This object has the shape of an ice cone upside down and has on its faces, 4 small cylinders."
8a60ea5b-3668-44ff-9cff-aff0d353fd18,8,yes,it is a mailbox. 
8a60ea5b-3668-44ff-9cff-aff0d353fd18,14,no,This object is based on 3 rectangles on which rests a shape resembling that of a cushion and on top of which there is a cylinder.
8a60ea5b-3668-44ff-9cff-aff0d353fd18,6,no,this object is a round with a hole in the middle and which is not closed. On this open side there is 1 triangle and a kind of rectangle that has 2 rounded sides.
8a60ea5b-3668-44ff-9cff-aff0d353fd18,28,no,"this object is composed of 2 similar shapes that look like a bridge. And between these 2 ""bridges"", there are 2 cubes."
8a60ea5b-3668-44ff-9cff-aff0d353fd18,3,yes,it is a satellite. 
8a60ea5b-3668-44ff-9cff-aff0d353fd18,29,yes,it is a ring with a diamond on the top.
8a60ea5b-3668-44ff-9cff-aff0d353fd18,9,yes,it is a house.
4107751e-a611-48c3-a34e-f9a20160f432,5,no,Its a truncated cylindrical/pyramid on top of a pyramid on top of a plunger like shape
4107751e-a611-48c3-a34e-f9a20160f432,4,no,It's three squares connected by a cylinder on the bottom and a cylinder protruding from the top
4107751e-a611-48c3-a34e-f9a20160f432,10,no,It's a doorknob shape with smaller spheres protruding from it
4107751e-a611-48c3-a34e-f9a20160f432,28,no,It's a cylinder split in half by two rounded squares
4107751e-a611-48c3-a34e-f9a20160f432,2,no,It's a cylinder with a large flatter cylinder and a sphere on both ends
4107751e-a611-48c3-a34e-f9a20160f432,26,no,its a sphere with three column of two flattened spheres stacked together protruding from it
4107751e-a611-48c3-a34e-f9a20160f432,24,no,its a flattened cylinder with two angles cylinders protruding from it
4107751e-a611-48c3-a34e-f9a20160f432,3,no,It's a hexahedron with three triangles extending from it and a smaller hexahedron protruding from the center
4107751e-a611-48c3-a34e-f9a20160f432,1,no,It's a rainbow-like shape with a rounded half square that is bisecting a cylinder
4107751e-a611-48c3-a34e-f9a20160f432,9,no,It's a rectangle topped by a pyramid with a rounded top and two triangles with rounded tops coming out of it
4107751e-a611-48c3-a34e-f9a20160f432,22,no,It's an x shape with rounded ends
4107751e-a611-48c3-a34e-f9a20160f432,29,no,It's a ring shape with three squares and the top square has a truncated pyramid on the top
4107751e-a611-48c3-a34e-f9a20160f432,23,no,its a triangle with a hollowed out middle and three rounded rectangles on each outside side.
4107751e-a611-48c3-a34e-f9a20160f432,21,no,It's a flattened hourglass shape with a popsicle stick shape on each large side.
4107751e-a611-48c3-a34e-f9a20160f432,13,no,It's an elongated pyramid with rounded edges and two button like shapes and another elongated pyramid protruding from it on both sides
4107751e-a611-48c3-a34e-f9a20160f432,20,no,It's similar to the top of a fire hydrant with a truncated pyramid and four cylindrical shapes protruding from it
4107751e-a611-48c3-a34e-f9a20160f432,16,no,Two pentagons with a smaller pentagon connecting them through the middle and an angled cylinder protruding from each outside side.
4107751e-a611-48c3-a34e-f9a20160f432,27,no,It's a rounded square with a pentagon on top and two pencil-like shapes protruding from it
4107751e-a611-48c3-a34e-f9a20160f432,11,no,It's a diamond or star-like shape with a rounded square in the center and four golf ball-like shapes on opposite sides
4107751e-a611-48c3-a34e-f9a20160f432,25,no,It's a hammer-like object. It's a rounded cylinder with a flattened sphere at the bottom and a long octagon towards the top
4107751e-a611-48c3-a34e-f9a20160f432,7,no,It's two cylinders arranged in a T shape with a pear-like shape through the middle of them
4107751e-a611-48c3-a34e-f9a20160f432,18,no,it's two rounded triangles connected at the bottom with two wedge-like shapes connected together at the top and bottom of the triangles
4107751e-a611-48c3-a34e-f9a20160f432,8,no,It's a ring with a pentagon shaped hole. There is a rounded shape that has a flat bottom connected to the ring shape. There is a long hexagon on the bottom.
4107751e-a611-48c3-a34e-f9a20160f432,12,yes,There are two spheres stacked on each other and an arc protruding from two sides of the spheres. The top sphere is elongated.
4107751e-a611-48c3-a34e-f9a20160f432,19,no,There is a flattened sphere in the middle of two truncated pyramids and a cylinder at both ends.
4107751e-a611-48c3-a34e-f9a20160f432,17,no,There is an object with eight sides with three vase-like shapes protruding from the top
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,19,yes,Resembles some king of toy for children in which they use blocks to create 
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,5,no,"Pointed curved top, help up by a base "
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,22,no,Resembles a chromosome shape
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,15,yes,Resembles a flower
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,7,yes,Yes looks like the shape of a bird
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,26,yes,Yes I can’t quite remember what is resembles but I know I do recognize it 
4107751e-a611-48c3-a34e-f9a20160f432,14,no,There are three rectangles and a long roof-like shape connecting them on top with a surfboard-like shape on the middle of the top of the roof.
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,27,yes,Yes reminds me of drums 
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,12,no,"No, egg shape connected on the top of a sphere with two handles "
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,10,yes,Yes I instantly thought of a fire hydrant because of the placement of the circles
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,10,yes,Yes I instantly thought of a fire hydrant because of the placement of the circles
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,29,yes,Sort of resembles a ring excluding the cubes on the sides 
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,29,yes,Sort of resembles a ring excluding the cubes on the sides 
4107751e-a611-48c3-a34e-f9a20160f432,15,no,Its a six cylinders arranged in a flower-like shape. There is another cylinder in the center that comes out of both sides.
4107751e-a611-48c3-a34e-f9a20160f432,6,no,It's a ring that isn't fully closed. In the open section of the ring there is a rectangular shape with a triangular shape stacked on top
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,6,no,I cannot describe it
4107751e-a611-48c3-a34e-f9a20160f432,30,no,There are four hearts connected at the bottom that form a cross. There are two cylinder shapes overlapping in a cross shape that are protruding from the middle of the heart cross
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,4,no,"A rectangle, on top of two cubes that have a cylindrical bar in between the two squares "
7f155f2a-c018-40c1-a05e-5653bc64367c,20,no,This object has a base that is wide on the bottom and smaller at the top. It has 4 add-ons that are similar in shape and pointing outward. The object stands in an oval shape to the ground.
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,24,no,A circular shape with two objects sticking from the side resembling two atms in the air 
7f155f2a-c018-40c1-a05e-5653bc64367c,19,yes,a kid's toy
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,21,no,"Two trapezoids : one upside down with the top part connecting to the top part of the upright trapezoid , flat bar going down the middle"
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,14,no,Three rectangles supporting a flat bed like shape with a hot dog shape on top
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,20,no,Earbud shape with weird spherical pointed structures in the outside all around
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,1,yes,Reminds me of a magnet
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,16,yes,Reminds me of a dumbbell
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,13,no,I cannot describe it 
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,9,yes,Looks like a mini house 
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,2,no, two spheres connected by a cylinder and two disks between each cylinder and sphere 
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,3,yes,Resembles a hazard sign
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,17,no,A geometrical base with unpointed cone protrusions 
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,25,yes,Looks like a sign post
854a8051-9f1c-4817-ac54-651d28274514,1,no,rainbow with box under
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,30,yes,Reminds me of a clover 
854a8051-9f1c-4817-ac54-651d28274514,7,yes,looks like something you'd see at park
7f155f2a-c018-40c1-a05e-5653bc64367c,2,no,"the object is symmetrical, with two 3/4 of the circles at the two ends, then a sphere, and the two sides are connected by a short rectangular shape."
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,8,yes,Looks like a specific kind of screw
854a8051-9f1c-4817-ac54-651d28274514,8,yes,lollipop with hole
854a8051-9f1c-4817-ac54-651d28274514,24,yes,seesaw 
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,28,yes,Looks like a bracelet link
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,11,yes,Looks like a cartoon twinkling star 
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,18,no,Two geometrical shapes sandwiching two triangles whose bottom portions are attached 
854a8051-9f1c-4817-ac54-651d28274514,14,yes,classroom or cafeteria table
854a8051-9f1c-4817-ac54-651d28274514,27,no,block with two poles sticking out
4b7eaa6a-7aa4-4c1f-85b5-34ca31938a17,23,no,A triangle with a hallow middle with rectangles sitting on each side 
854a8051-9f1c-4817-ac54-651d28274514,3,yes,fan
854a8051-9f1c-4817-ac54-651d28274514,26,no,looks like something i'd see in my chemistry class
7f155f2a-c018-40c1-a05e-5653bc64367c,13,no,the shape is a triangular long base with two half circles pop-up at the top.
